Timestamp,Region,RawOCRResult
2025-04-20 19:20:02,BaitInfo,"[([[0, np.int32(4)], [np.int32(54), np.int32(4)], [np.int32(54), np.int32(32)], [0, np.int32(32)]], 'Bait', np.float64(0.7417386397519166)), ([[np.int32(33), np.int32(27)], [np.int32(157), np.int32(27)], [np.int32(157), np.int32(66)], [np.int32(33), np.int32(66)]], 'Honey 15', np.float64(0.9808405268181335)), ([[np.int32(34), np.int32(58)], [np.int32(300), np.int32(58)], [np.int32(300), np.int32(88)], [np.int32(34), np.int32(88)]], 'Sweet Caramel Flavor', np.float64(0.8580395224429753))]"
2025-04-20 19:24:51,Temperature,"[([[0, np.int32(10)], [np.int32(112), np.int32(10)], [np.int32(112), np.int32(60)], [0, np.int32(60)]], '18.30', np.float64(0.572772601451452))]"
2025-04-20 19:24:52,WeatherDesc,"[([[np.int32(80), np.int32(20)], [np.int32(208), np.int32(20)], [np.int32(208), np.int32(50)], [np.int32(80), np.int32(50)]], 'SW 1.5 mls', np.float64(0.8498066762631699)), ([[np.int32(316), np.int32(20)], [np.int32(400), np.int32(20)], [np.int32(400), np.int32(46)], [np.int32(316), np.int32(46)]], 'Normal', np.float64(0.7249038072940994))]"
2025-04-20 19:24:54,MapName,"[([[np.int32(98), np.int32(2)], [np.int32(220), np.int32(2)], [np.int32(220), np.int32(32)], [np.int32(98), np.int32(32)]], 'Bear Lake', np.float64(0.8812233880488523))]"
2025-04-20 19:24:54,GameTime,"[([[np.int32(2), 0], [70, 0], [70, np.int32(30)], [np.int32(2), np.int32(30)]], '10.35', np.float64(0.5429075853426335))]"
2025-04-20 19:24:55,FishName,"[([[np.int32(52), np.int32(56)], [np.int32(222), np.int32(56)], [np.int32(222), np.int32(106)], [np.int32(52), np.int32(106)]], 'Crucian', np.float64(0.9999833739680186)), ([[np.float64(226.01360607616786), np.float64(50.081636457007136)], [np.float64(338.7222745826233), np.float64(67.19567918565932)], [np.float64(327.98639392383217), np.float64(121.91836354299286)], [np.float64(216.27772541737667), np.float64(105.80432081434068)]], 'Carp', np.float64(0.9912863500552871))]"
2025-04-20 19:24:56,FishWeight,"[([[np.int32(215), np.int32(31)], [np.int32(351), np.int32(31)], [np.int32(351), np.int32(95)], [np.int32(215), np.int32(95)]], '509g', np.float64(0.9919201731681824))]"
2025-04-20 19:24:57,BaitInfo,"[([[0, np.int32(2)], [np.int32(54), np.int32(2)], [np.int32(54), np.int32(32)], [0, np.int32(32)]], 'Bait', np.float64(0.9999963045120239)), ([[np.int32(33), np.int32(25)], [np.int32(285), np.int32(25)], [np.int32(285), np.int32(67)], [np.int32(33), np.int32(67)]], 'Fresh raspberries 10', np.float64(0.6389348607131963)), ([[np.int32(34), np.int32(55)], [np.int32(321), np.int32(55)], [np.int32(321), np.int32(95)], [np.int32(34), np.int32(95)]], 'Blackcurrant 10 Pop-Up', np.float64(0.7892336757249481))]"
2025-04-20 19:25:10,Temperature,"[([[0, np.int32(10)], [np.int32(112), np.int32(10)], [np.int32(112), np.int32(60)], [0, np.int32(60)]], '18.58', np.float64(0.4355670430031108))]"
2025-04-20 19:25:10,WeatherDesc,"[([[np.int32(80), np.int32(20)], [np.int32(208), np.int32(20)], [np.int32(208), np.int32(50)], [np.int32(80), np.int32(50)]], 'SW 1.5 mls', np.float64(0.9474098475747117)), ([[np.int32(316), np.int32(20)], [np.int32(400), np.int32(20)], [np.int32(400), np.int32(46)], [np.int32(316), np.int32(46)]], 'Normal', np.float64(0.9981173083781819))]"
2025-04-20 19:25:12,MapName,"[([[np.int32(98), np.int32(2)], [np.int32(220), np.int32(2)], [np.int32(220), np.int32(32)], [np.int32(98), np.int32(32)]], 'Bear Lake', np.float64(0.8784006956071094))]"
2025-04-20 19:25:13,GameTime,"[([[np.int32(2), 0], [70, 0], [70, np.int32(30)], [np.int32(2), np.int32(30)]], '10.42', np.float64(0.9956370530204187))]"
2025-04-20 19:25:13,FishName,"[([[np.int32(52), np.int32(56)], [np.int32(190), np.int32(56)], [np.int32(190), np.int32(106)], [np.int32(52), np.int32(106)]], 'Tench', np.float64(0.9938136709685124))]"
2025-04-20 19:25:14,FishWeight,"[([[np.int32(144), np.int32(26)], [np.int32(356), np.int32(26)], [np.int32(356), np.int32(98)], [np.int32(144), np.int32(98)]], '2403kg', np.float64(0.8683926990525881))]"
2025-04-20 19:25:15,BaitInfo,"[([[0, np.int32(2)], [np.int32(54), np.int32(2)], [np.int32(54), np.int32(32)], [0, np.int32(32)]], 'Bait', np.float64(0.9999962449073792)), ([[np.int32(32), np.int32(28)], [np.int32(323), np.int32(28)], [np.int32(323), np.int32(64)], [np.int32(32), np.int32(64)]], 'Cocos & Cream Pellets 8', np.float64(0.8910517262799432)), ([[np.int32(34), np.int32(54)], [np.int32(297), np.int32(54)], [np.int32(297), np.int32(95)], [np.int32(34), np.int32(95)]], 'Esterberry 12 Pop-Up', np.float64(0.8584329357870216))]"
2025-04-20 19:27:40,Temperature,"[([[0, np.int32(10)], [np.int32(112), np.int32(10)], [np.int32(112), np.int32(60)], [0, np.int32(60)]], '19.60', np.float64(0.6127205220598889))]"
2025-04-20 19:27:41,WeatherDesc,"[([[np.int32(80), np.int32(20)], [np.int32(208), np.int32(20)], [np.int32(208), np.int32(50)], [np.int32(80), np.int32(50)]], 'SW 1.5 mls', np.float64(0.9347359061730105)), ([[np.int32(316), np.int32(20)], [np.int32(400), np.int32(20)], [np.int32(400), np.int32(48)], [np.int32(316), np.int32(48)]], 'Normal', np.float64(0.6744096275744962))]"
2025-04-20 19:27:43,MapName,"[([[np.int32(98), np.int32(2)], [np.int32(220), np.int32(2)], [np.int32(220), np.int32(32)], [np.int32(98), np.int32(32)]], 'Bear Lake', np.float64(0.8648700773213999))]"
2025-04-20 19:27:43,GameTime,"[([[np.int32(2), 0], [70, 0], [70, np.int32(30)], [np.int32(2), np.int32(30)]], '11.38', np.float64(0.7360756492740774))]"
2025-04-20 19:27:44,FishName,"[([[np.int32(50), np.int32(54)], [np.int32(367), np.int32(54)], [np.int32(367), np.int32(117)], [np.int32(50), np.int32(117)]], 'Common Carp', np.float64(0.9970457486517689))]"
2025-04-20 19:27:45,FishWeight,"[([[np.int32(120), np.int32(26)], [np.int32(356), np.int32(26)], [np.int32(356), np.int32(98)], [np.int32(120), np.int32(98)]], '11.543kg', np.float64(0.9999968389842923))]"
2025-04-20 19:27:46,BaitInfo,"[([[0, np.int32(2)], [np.int32(54), np.int32(2)], [np.int32(54), np.int32(32)], [0, np.int32(32)]], 'Bait', np.float64(0.999996542930603)), ([[np.int32(35), np.int32(28)], [np.int32(357), np.int32(28)], [np.int32(357), np.int32(65)], [np.int32(35), np.int32(65)]], 'Blackcurrant Flavor Purple', np.float64(0.892981188413006)), ([[np.int32(33), np.int32(56)], [np.int32(329), np.int32(56)], [np.int32(329), np.int32(95)], [np.int32(33), np.int32(95)]], 'Raspberry Flavor Purple', np.float64(0.7894169840061267))]"
2025-04-20 19:30:45,Temperature,"[([[0, np.int32(9)], [np.int32(77), np.int32(9)], [np.int32(77), np.int32(60)], [0, np.int32(60)]], '210', np.float64(0.5065983519481487))]"
2025-04-20 19:30:46,WeatherDesc,"[([[np.int32(41), np.int32(13)], [np.int32(209), np.int32(13)], [np.int32(209), np.int32(55)], [np.int32(41), np.int32(55)]], '#SW 15 mls', np.float64(0.39139126697459947)), ([[np.int32(316), np.int32(20)], [np.int32(400), np.int32(20)], [np.int32(400), np.int32(46)], [np.int32(316), np.int32(46)]], 'Normal', np.float64(0.9201083094328558))]"
2025-04-20 19:30:51,MapName,[]
2025-04-20 19:30:51,GameTime,[]
2025-04-20 19:30:52,FishName,[]
2025-04-20 19:30:52,FishWeight,[]
2025-04-20 19:30:53,BaitInfo,[]
2025-04-20 19:51:16,Temperature,"[([[0, np.int32(10)], [np.int32(111), np.int32(10)], [np.int32(111), np.int32(59)], [0, np.int32(59)]], '20.80', np.float64(0.5056384622258531))]"
2025-04-20 19:51:17,WeatherDesc,"[([[np.int32(41), np.int32(13)], [np.int32(199), np.int32(13)], [np.int32(199), np.int32(55)], [np.int32(41), np.int32(55)]], '2 SE 0.3 m/s', np.float64(0.48436666992183613)), ([[np.int32(316), np.int32(20)], [np.int32(400), np.int32(20)], [np.int32(400), np.int32(46)], [np.int32(316), np.int32(46)]], 'Normal', np.float64(0.5107529313096454))]"
2025-04-20 19:51:19,MapName,"[([[np.int32(98), np.int32(2)], [np.int32(220), np.int32(2)], [np.int32(220), np.int32(32)], [np.int32(98), np.int32(32)]], 'Bear Lake', np.float64(0.8889961551784044))]"
2025-04-20 19:51:19,GameTime,"[([[np.int32(2), 0], [70, 0], [70, np.int32(30)], [np.int32(2), np.int32(30)]], '21:10', np.float64(0.860385422467824))]"
2025-04-20 19:51:20,FishName,"[([[np.int32(50), np.int32(54)], [np.int32(367), np.int32(54)], [np.int32(367), np.int32(117)], [np.int32(50), np.int32(117)]], 'Common Carp', np.float64(0.9970457486517689))]"
2025-04-20 19:51:21,FishWeight,"[([[np.int32(144), np.int32(26)], [np.int32(354), np.int32(26)], [np.int32(354), np.int32(98)], [np.int32(144), np.int32(98)]], '4.746kg', np.float64(0.8719452646903512))]"
2025-04-20 19:51:22,BaitInfo,"[([[0, np.int32(2)], [np.int32(54), np.int32(2)], [np.int32(54), np.int32(32)], [0, np.int32(32)]], 'Bait', np.float64(0.9999964237213135)), ([[np.int32(35), np.int32(28)], [np.int32(357), np.int32(28)], [np.int32(357), np.int32(65)], [np.int32(35), np.int32(65)]], 'Blackcurrant Flavor Purple', np.float64(0.7828278987230605)), ([[np.int32(33), np.int32(56)], [np.int32(329), np.int32(56)], [np.int32(329), np.int32(95)], [np.int32(33), np.int32(95)]], 'Raspberry Flavor Purple', np.float64(0.7826155649518746))]"
2025-04-20 19:51:49,Temperature,"[([[0, np.int32(9)], [np.int32(112), np.int32(9)], [np.int32(112), np.int32(61)], [0, np.int32(61)]], '20.70', np.float64(0.3938369936555708))]"
2025-04-20 19:51:50,WeatherDesc,"[([[np.int32(41), np.int32(15)], [np.int32(199), np.int32(15)], [np.int32(199), np.int32(55)], [np.int32(41), np.int32(55)]], '23 SE 0.3 m/s', np.float64(0.6356174354179537)), ([[np.int32(316), np.int32(20)], [np.int32(400), np.int32(20)], [np.int32(400), np.int32(46)], [np.int32(316), np.int32(46)]], 'Normal', np.float64(0.7904395496825187))]"
2025-04-20 19:51:52,MapName,"[([[np.int32(98), np.int32(2)], [np.int32(220), np.int32(2)], [np.int32(220), np.int32(32)], [np.int32(98), np.int32(32)]], 'Bear Lake', np.float64(0.8648700773213999))]"
2025-04-20 19:51:52,GameTime,"[([[np.int32(2), 0], [70, 0], [70, np.int32(30)], [np.int32(2), np.int32(30)]], '21:14', np.float64(0.7146737481990836))]"
2025-04-20 19:51:53,FishName,"[([[np.int32(52), np.int32(56)], [np.int32(190), np.int32(56)], [np.int32(190), np.int32(106)], [np.int32(52), np.int32(106)]], 'Tench', np.float64(0.9938136709685124))]"
2025-04-20 19:51:54,FishWeight,"[([[np.int32(213), np.int32(31)], [np.int32(351), np.int32(31)], [np.int32(351), np.int32(95)], [np.int32(213), np.int32(95)]], '854g', np.float64(0.9876514673233032))]"
2025-04-20 19:51:55,BaitInfo,"[([[0, np.int32(2)], [np.int32(54), np.int32(2)], [np.int32(54), np.int32(32)], [0, np.int32(32)]], 'Bait', np.float64(0.9999960660934448)), ([[np.int32(32), np.int32(28)], [np.int32(323), np.int32(28)], [np.int32(323), np.int32(64)], [np.int32(32), np.int32(64)]], 'Cocos & Cream Pellets 8', np.float64(0.8707712442145535)), ([[np.int32(34), np.int32(54)], [np.int32(297), np.int32(54)], [np.int32(297), np.int32(95)], [np.int32(34), np.int32(95)]], 'Esterberry 16 Pop-Up', np.float64(0.9011924937035622))]"
2025-04-20 20:00:24,Temperature,"[([[0, np.int32(9)], [np.int32(112), np.int32(9)], [np.int32(112), np.int32(61)], [0, np.int32(61)]], '15.49', np.float64(0.5455283372202084))]"
2025-04-20 20:00:24,WeatherDesc,"[([[np.int32(39), np.int32(11)], [np.int32(189), np.int32(11)], [np.int32(189), np.int32(55)], [np.int32(39), np.int32(55)]], '25 5.1 m/s', np.float64(0.33629739163498984)), ([[np.int32(316), np.int32(20)], [np.int32(400), np.int32(20)], [np.int32(400), np.int32(46)], [np.int32(316), np.int32(46)]], 'Nommal', np.float64(0.6166543859537736))]"
2025-04-20 20:00:26,MapName,"[([[np.int32(98), np.int32(2)], [np.int32(220), np.int32(2)], [np.int32(220), np.int32(32)], [np.int32(98), np.int32(32)]], 'Bear Lake', np.float64(0.8648700773213999))]"
2025-04-20 20:00:27,GameTime,"[([[0, 0], [70, 0], [70, np.int32(30)], [0, np.int32(30)]], '00.49', np.float64(0.9906935272092875))]"
2025-04-20 20:00:28,FishName,"[([[np.int32(50), np.int32(54)], [np.int32(367), np.int32(54)], [np.int32(367), np.int32(117)], [np.int32(50), np.int32(117)]], 'Common Carp', np.float64(0.9970457486517689))]"
2025-04-20 20:00:28,FishWeight,"[([[np.int32(144), np.int32(26)], [np.int32(356), np.int32(26)], [np.int32(356), np.int32(98)], [np.int32(144), np.int32(98)]], '4.988kg', np.float64(0.7414171035315397))]"
2025-04-20 20:00:29,BaitInfo,"[([[0, np.int32(2)], [np.int32(54), np.int32(2)], [np.int32(54), np.int32(32)], [0, np.int32(32)]], 'Bait', np.float64(0.9999964237213135)), ([[np.int32(35), np.int32(28)], [np.int32(357), np.int32(28)], [np.int32(357), np.int32(65)], [np.int32(35), np.int32(65)]], 'Blackcurrant Flavor Purple', np.float64(0.754388915910396)), ([[np.int32(33), np.int32(56)], [np.int32(329), np.int32(56)], [np.int32(329), np.int32(95)], [np.int32(33), np.int32(95)]], 'Raspberry Flavor Purple', np.float64(0.8000273383406755))]"
2025-04-20 20:11:26,Temperature,"[([[np.int32(3), np.int32(13)], [np.int32(75), np.int32(13)], [np.int32(75), np.int32(57)], [np.int32(3), np.int32(57)]], '110', np.float64(0.8889993961463449))]"
2025-04-20 20:11:27,WeatherDesc,"[([[np.int32(41), np.int32(13)], [np.int32(187), np.int32(13)], [np.int32(187), np.int32(55)], [np.int32(41), np.int32(55)]], '2 $ 5.8 mls', np.float64(0.5770765614571398)), ([[np.int32(316), np.int32(20)], [np.int32(400), np.int32(20)], [np.int32(400), np.int32(46)], [np.int32(316), np.int32(46)]], 'Normal', np.float64(0.9836513093403542))]"
2025-04-20 20:11:28,MapName,"[([[np.int32(98), np.int32(2)], [np.int32(220), np.int32(2)], [np.int32(220), np.int32(32)], [np.int32(98), np.int32(32)]], 'Bear Lake', np.float64(0.8784006956071094))]"
2025-04-20 20:11:29,GameTime,"[([[0, 0], [70, 0], [70, np.int32(30)], [0, np.int32(30)]], '04.36', np.float64(0.9817779232756402))]"
2025-04-20 20:11:30,FishName,"[([[np.int32(53), np.int32(52)], [np.int32(287), np.int32(52)], [np.int32(287), np.int32(119)], [np.int32(53), np.int32(119)]], 'Black Carp', np.float64(0.8601803068216449))]"
2025-04-20 20:11:31,FishWeight,"[([[np.int32(144), np.int32(26)], [np.int32(356), np.int32(26)], [np.int32(356), np.int32(98)], [np.int32(144), np.int32(98)]], '8.075kg', np.float64(0.9999951789104833))]"
2025-04-20 20:11:32,BaitInfo,"[([[0, np.int32(2)], [np.int32(54), np.int32(2)], [np.int32(54), np.int32(32)], [0, np.int32(32)]], 'Bait', np.float64(0.9999964237213135)), ([[np.int32(35), np.int32(28)], [np.int32(357), np.int32(28)], [np.int32(357), np.int32(65)], [np.int32(35), np.int32(65)]], 'Blackcurrant Flavor Purple', np.float64(0.9204543074472933)), ([[np.int32(33), np.int32(56)], [np.int32(329), np.int32(56)], [np.int32(329), np.int32(95)], [np.int32(33), np.int32(95)]], 'Raspberry Flavor Purple', np.float64(0.7836102242400064))]"
2025-04-20 20:11:58,Temperature,"[([[0, np.int32(10)], [np.int32(112), np.int32(10)], [np.int32(112), np.int32(60)], [0, np.int32(60)]], '11.20', np.float64(0.5521548420959103))]"
2025-04-20 20:11:58,WeatherDesc,"[([[np.int32(39), np.int32(13)], [np.int32(187), np.int32(13)], [np.int32(187), np.int32(55)], [np.int32(39), np.int32(55)]], '2 $ 5.6 mls', np.float64(0.7271024074163619)), ([[np.int32(316), np.int32(20)], [np.int32(400), np.int32(20)], [np.int32(400), np.int32(46)], [np.int32(316), np.int32(46)]], 'Normal', np.float64(0.9990172562766225))]"
2025-04-20 20:12:00,MapName,"[([[np.int32(98), np.int32(2)], [np.int32(220), np.int32(2)], [np.int32(220), np.int32(32)], [np.int32(98), np.int32(32)]], 'Bear Lake', np.float64(0.8784006956071094))]"
2025-04-20 20:12:01,GameTime,"[([[0, np.int32(2)], [np.int32(70), np.int32(2)], [np.int32(70), np.int32(30)], [0, np.int32(30)]], '05.27', np.float64(0.9924574097873746))]"
2025-04-20 20:12:02,FishName,"[([[np.int32(52), np.int32(56)], [np.int32(222), np.int32(56)], [np.int32(222), np.int32(106)], [np.int32(52), np.int32(106)]], 'Crucian', np.float64(0.9999833739680186)), ([[np.float64(226.01360607616786), np.float64(50.081636457007136)], [np.float64(338.7222745826233), np.float64(67.19567918565932)], [np.float64(327.98639392383217), np.float64(121.91836354299286)], [np.float64(216.27772541737667), np.float64(105.80432081434068)]], 'Carp', np.float64(0.9912863500552871))]"
2025-04-20 20:12:02,FishWeight,"[([[np.int32(213), np.int32(31)], [np.int32(351), np.int32(31)], [np.int32(351), np.int32(95)], [np.int32(213), np.int32(95)]], '282g', np.float64(0.9510248303413391))]"
2025-04-20 20:12:03,BaitInfo,"[([[0, np.int32(2)], [np.int32(54), np.int32(2)], [np.int32(54), np.int32(32)], [0, np.int32(32)]], 'Bait', np.float64(0.9999958872795105)), ([[np.int32(33), np.int32(26)], [np.int32(345), np.int32(26)], [np.int32(345), np.int32(67)], [np.int32(33), np.int32(67)]], 'Juicy Mulberry 10 Pop-Up', np.float64(0.945136724616909)), ([[np.int32(34), np.int32(54)], [np.int32(235), np.int32(54)], [np.int32(235), np.int32(95)], [np.int32(34), np.int32(95)]], 'Mulberry Purple', np.float64(0.9999703895120771))]"
2025-04-20 20:12:17,Temperature,"[([[0, np.int32(9)], [np.int32(113), np.int32(9)], [np.int32(113), np.int32(62)], [0, np.int32(62)]], '11.49', np.float64(0.5352480417525671))]"
2025-04-20 20:12:18,WeatherDesc,"[([[np.int32(41), np.int32(13)], [np.int32(187), np.int32(13)], [np.int32(187), np.int32(55)], [np.int32(41), np.int32(55)]], '2 $ 5.4 mls', np.float64(0.6613991991786095)), ([[np.int32(316), np.int32(20)], [np.int32(400), np.int32(20)], [np.int32(400), np.int32(46)], [np.int32(316), np.int32(46)]], 'Normal', np.float64(0.9978050637919136))]"
2025-04-20 20:12:20,MapName,"[([[np.int32(98), np.int32(2)], [np.int32(220), np.int32(2)], [np.int32(220), np.int32(32)], [np.int32(98), np.int32(32)]], 'Bear Lake', np.float64(0.8784006956071094))]"
2025-04-20 20:12:20,GameTime,"[([[0, 0], [70, 0], [70, np.int32(30)], [0, np.int32(30)]], '05.24', np.float64(0.9947129412491276))]"
2025-04-20 20:12:21,FishName,"[([[np.int32(52), np.int32(56)], [np.int32(222), np.int32(56)], [np.int32(222), np.int32(106)], [np.int32(52), np.int32(106)]], 'Crucian', np.float64(0.9999833739680186)), ([[np.float64(226.01360607616786), np.float64(50.081636457007136)], [np.float64(338.7222745826233), np.float64(67.19567918565932)], [np.float64(327.98639392383217), np.float64(121.91836354299286)], [np.float64(216.27772541737667), np.float64(105.80432081434068)]], 'Carp', np.float64(0.9912863500552871))]"
2025-04-20 20:12:22,FishWeight,"[([[np.int32(213), np.int32(31)], [np.int32(351), np.int32(31)], [np.int32(351), np.int32(95)], [np.int32(213), np.int32(95)]], '454g', np.float64(0.992158830165863))]"
2025-04-20 20:12:23,BaitInfo,"[([[0, np.int32(2)], [np.int32(54), np.int32(2)], [np.int32(54), np.int32(32)], [0, np.int32(32)]], 'Bait', np.float64(0.9999964237213135)), ([[np.int32(33), np.int32(26)], [np.int32(345), np.int32(26)], [np.int32(345), np.int32(67)], [np.int32(33), np.int32(67)]], 'Juicy Mulberry 10 Pop-Up', np.float64(0.9561382051436503)), ([[np.int32(34), np.int32(54)], [np.int32(235), np.int32(54)], [np.int32(235), np.int32(95)], [np.int32(34), np.int32(95)]], 'Mulberry Purple', np.float64(0.9999732828807739))]"
2025-04-20 20:14:21,Temperature,"[([[0, np.int32(10)], [np.int32(112), np.int32(10)], [np.int32(112), np.int32(60)], [0, np.int32(60)]], '11.80', np.float64(0.6300818729321216))]"
2025-04-20 20:14:21,WeatherDesc,"[([[np.int32(39), np.int32(13)], [np.int32(187), np.int32(13)], [np.int32(187), np.int32(55)], [np.int32(39), np.int32(55)]], '2 $ 6.5 mls', np.float64(0.5107567429929522)), ([[np.int32(316), np.int32(20)], [np.int32(400), np.int32(20)], [np.int32(400), np.int32(46)], [np.int32(316), np.int32(46)]], 'Normal', np.float64(0.9975649618378423))]"
2025-04-20 20:14:23,MapName,"[([[np.int32(98), np.int32(2)], [np.int32(220), np.int32(2)], [np.int32(220), np.int32(32)], [np.int32(98), np.int32(32)]], 'Bear Lake', np.float64(0.8812233880488523))]"
